time,status,face_found,lm106,calib,ear,left,right,ear_base,ear_th,mar,mar_base,mar_th,head,head_base,eye,yawn,head_down,feature_ms
1787468780.114,YAWN,1,1,1,0.1620,0.0000,0.3020,0.4040,0.2630,1.4230,0.4680,0.8420,0.0000,0.4790,0,1,0,0.025
1787468780.380,YAWN,1,1,1,0.1580,0.0000,0.3100,0.4040,0.2630,1.5480,0.4680,0.8420,0.0000,0.4790,0,1,0,0.030
1787468780.652,YAWN,1,1,1,0.4800,1.0000,0.3080,0.4040,0.2630,1.5300,0.4680,0.8420,0.0000,0.4790,0,1,0,0.022
1787468780.928,YAWN,1,1,1,0.2700,0.0000,0.3130,0.4040,0.2630,0.9150,0.4680,0.8420,0.0000,0.4790,0,1,0,0.020
1787468781.211,YAWN,1,1,1,0.3750,0.5700,0.2930,0.4040,0.2630,0.6810,0.4680,0.8420,0.0000,0.4790,0,1,0,0.028
1787468781.506,NORMAL,1,1,1,0.3680,0.4430,0.2850,0.4040,0.2630,0.5530,0.4680,0.8420,0.0000,0.4790,0,0,0,0.029
1787468781.961,NORMAL,1,1,1,0.3380,0.4990,0.2910,0.4040,0.2630,0.4900,0.4680,0.8420,0.0000,0.4790,0,0,0,0.019
1787468782.242,NORMAL,1,1,1,0.2320,0.0000,0.3500,0.4040,0.2630,0.4820,0.4680,0.8420,0.0000,0.4790,0,0,0,0.020
1787468782.516,NORMAL,1,1,1,0.5110,1.0000,0.3230,0.4040,0.2630,1.0060,0.4680,0.8420,0.0000,0.4790,0,0,0,0.018
1787468782.791,NORMAL,1,1,1,0.5110,1.0000,0.3230,0.4040,0.2630,1.0060,0.4680,0.8420,0.0000,0.4790,0,0,0,0.018
1787468783.075,NORMAL,1,1,1,0.3830,0.3990,0.2910,0.4040,0.2630,0.5890,0.4680,0.8420,0.0000,0.4790,0,0,0,0.020
1787468783.357,NORMAL,1,1,1,0.3520,0.3990,0.2710,0.4040,0.2630,0.5720,0.4680,0.8420,0.0000,0.4790,0,0,0,0.020
1787468783.636,NORMAL,1,1,1,0.3730,0.4990,0.2710,0.4040,0.2630,0.5590,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468783.909,NORMAL,1,1,1,0.3730,0.4990,0.2710,0.4040,0.2630,0.5590,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468784.185,NORMAL,1,1,1,0.2360,0.0000,0.3250,0.4040,0.2630,0.5280,0.4680,0.8420,0.0000,0.4790,0,0,0,0.052
1787468784.455,NORMAL,1,1,1,0.3290,0.4490,0.3080,0.4040,0.2630,0.5090,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468784.734,NORMAL,1,1,1,0.3670,0.4990,0.2770,0.4040,0.2630,0.6110,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468785.020,NORMAL,1,1,1,0.2970,0.2860,0.2880,0.4040,0.2630,0.4060,0.4680,0.8420,0.0000,0.4790,0,0,0,0.026
1787468785.301,NORMAL,1,1,1,0.2970,0.2860,0.2880,0.4040,0.2630,0.4060,0.4680,0.8420,0.0000,0.4790,0,0,0,0.026
1787468785.576,NORMAL,1,1,1,0.2920,0.2920,0.2880,0.4040,0.2630,0.3820,0.4680,0.8420,0.0000,0.4790,0,0,0,0.025
1787468785.859,NORMAL,1,1,1,0.2940,0.3040,0.2840,0.4040,0.2630,0.3700,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468786.131,NORMAL,1,1,1,0.2810,0.2750,0.2740,0.4040,0.2630,0.3870,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468786.424,NORMAL,1,1,1,0.2850,0.2740,0.3000,0.4040,0.2630,0.3850,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468786.698,NORMAL,1,1,1,0.3260,0.4000,0.2960,0.4040,0.2630,0.5030,0.4680,0.8420,0.0000,0.4790,0,0,0,0.024
1787468786.976,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468787.409,NORMAL,1,1,1,0.3780,0.3490,0.4630,0.4040,0.2630,0.5350,0.4680,0.8420,0.0000,0.4790,0,0,0,0.072
1787468787.842,NORMAL,1,1,1,0.3780,0.3490,0.4630,0.4040,0.2630,0.5350,0.4680,0.8420,0.0000,0.4790,0,0,0,0.072
1787468788.117,NORMAL,1,1,1,0.3330,0.3150,0.3020,0.4040,0.2630,0.5400,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468788.401,NORMAL,1,1,1,0.3230,0.3170,0.3180,0.4040,0.2630,0.5370,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468788.674,NORMAL,1,1,1,0.3580,0.4360,0.3200,0.4040,0.2630,0.5370,0.4680,0.8420,0.0000,0.4790,0,0,0,0.025
1787468788.945,NORMAL,1,1,1,0.3320,0.3040,0.3300,0.4040,0.2630,0.5530,0.4680,0.8420,0.0000,0.4790,0,0,0,0.022
1787468789.215,NORMAL,1,1,1,0.3430,0.3330,0.3650,0.4040,0.2630,0.5820,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468789.490,NORMAL,1,1,1,0.3480,0.3980,0.3030,0.4040,0.2630,0.4610,0.4680,0.8420,0.0000,0.4790,0,0,0,0.023
1787468789.759,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468790.196,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.003
1787468790.459,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.003
1787468790.740,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468791.010,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468791.290,NORMAL,1,1,1,0.3180,0.3080,0.2970,0.4040,0.2630,0.4040,0.4680,0.8420,0.1590,0.4790,0,0,0,0.022
1787468791.715,NORMAL,1,1,1,0.2960,0.2810,0.2860,0.4040,0.2630,0.4810,0.4680,0.8420,0.0000,0.4790,0,0,0,0.026
1787468792.000,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468792.427,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468792.704,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468792.988,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468793.262,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468793.541,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468793.829,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.008
1787468794.111,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468794.393,NORMAL,1,1,1,0.3920,0.5890,0.2970,0.4040,0.2630,0.4730,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468794.821,NORMAL,1,1,1,0.3430,0.3250,0.3100,0.4040,0.2630,0.4040,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468795.105,NORMAL,1,1,1,0.3250,0.3060,0.3250,0.4040,0.2630,0.3980,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468795.387,NORMAL,1,1,1,0.3320,0.3820,0.2880,0.4040,0.2630,0.3690,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468795.658,NORMAL,1,1,1,0.3320,0.3820,0.2880,0.4040,0.2630,0.3690,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468795.947,NORMAL,1,1,1,0.3330,0.3490,0.3170,0.4040,0.2630,0.3580,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468796.234,NORMAL,1,1,1,0.3260,0.3020,0.3440,0.4040,0.2630,0.3780,0.4680,0.8420,0.0000,0.4790,0,0,0,0.022
1787468796.515,NORMAL,1,1,1,0.3270,0.3480,0.3060,0.4040,0.2630,0.3700,0.4680,0.8420,0.0000,0.4790,0,0,0,0.026
1787468796.805,NORMAL,1,1,1,0.3100,0.3110,0.2910,0.4040,0.2630,0.4000,0.4680,0.8420,0.0000,0.4790,0,0,0,0.020
1787468797.084,NORMAL,1,1,1,0.3070,0.3110,0.3000,0.4040,0.2630,0.4170,0.4680,0.8420,0.0000,0.4790,0,0,0,0.027
1787468797.364,NORMAL,1,1,1,0.3060,0.2920,0.3170,0.4040,0.2630,0.4010,0.4680,0.8420,0.0000,0.4790,0,0,0,0.023
1787468797.655,NORMAL,1,1,1,0.3070,0.3170,0.2980,0.4040,0.2630,0.3760,0.4680,0.8420,0.0000,0.4790,0,0,0,0.030
1787468797.935,NORMAL,1,1,1,0.3160,0.3290,0.3140,0.4040,0.2630,0.3790,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468798.214,NORMAL,1,1,1,0.3070,0.2920,0.3110,0.4040,0.2630,0.4970,0.4680,0.8420,0.0000,0.4790,0,0,0,0.025
1787468798.493,NORMAL,1,1,1,0.3210,0.3060,0.3520,0.4040,0.2630,0.6770,0.4680,0.8420,0.0000,0.4790,0,0,0,0.022
1787468798.769,NORMAL,1,1,1,0.3060,0.2920,0.3020,0.4040,0.2630,0.7420,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468799.049,NORMAL,1,1,1,0.3000,0.2920,0.3020,0.4040,0.2630,0.7400,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468799.318,NORMAL,1,1,1,0.3110,0.3090,0.3270,0.4040,0.2630,0.7690,0.4680,0.8420,0.0000,0.4790,0,0,0,0.028
1787468799.604,NORMAL,1,1,1,0.3100,0.3020,0.3170,0.4040,0.2630,0.7810,0.4680,0.8420,0.0000,0.4790,0,0,0,0.025
1787468799.883,NORMAL,1,1,1,0.3110,0.3020,0.3210,0.4040,0.2630,0.8410,0.4680,0.8420,0.0000,0.4790,0,0,0,0.026
1787468800.156,NORMAL,1,1,1,0.3150,0.3090,0.3270,0.4040,0.2630,0.8490,0.4680,0.8420,0.0000,0.4790,0,0,0,0.022
1787468800.448,NORMAL,1,1,1,0.3220,0.3190,0.3330,0.4040,0.2630,0.8560,0.4680,0.8420,0.0000,0.4790,0,0,0,0.025
1787468800.741,NORMAL,1,1,1,0.3080,0.2980,0.3040,0.4040,0.2630,0.8580,0.4680,0.8420,0.0000,0.4790,0,0,0,0.018
1787468801.045,NORMAL,1,1,1,0.3090,0.3020,0.3170,0.4040,0.2630,0.8930,0.4680,0.8420,0.0000,0.4790,0,0,0,0.020
1787468801.319,YAWN,1,1,1,0.2840,0.2540,0.2860,0.4040,0.2630,0.8940,0.4680,0.8420,0.0000,0.4790,0,1,0,0.022
1787468801.813,YAWN,1,1,1,0.3060,0.3120,0.3080,0.4040,0.2630,0.8350,0.4680,0.8420,0.0000,0.4790,0,1,0,0.031
1787468802.093,YAWN,1,1,1,0.3060,0.3120,0.3080,0.4040,0.2630,0.8350,0.4680,0.8420,0.0000,0.4790,0,1,0,0.031
1787468802.368,YAWN,1,1,1,0.2970,0.2860,0.3080,0.4040,0.2630,0.7960,0.4680,0.8420,0.0000,0.4790,0,1,0,0.026
1787468802.650,YAWN,1,1,1,0.2980,0.2860,0.3110,0.4040,0.2630,0.8260,0.4680,0.8420,0.0000,0.4790,0,1,0,0.027
1787468802.926,YAWN,1,1,1,0.2920,0.2750,0.3020,0.4040,0.2630,0.8220,0.4680,0.8420,0.0000,0.4790,0,1,0,0.029
1787468803.213,YAWN,1,1,1,0.3570,0.2500,0.5340,0.4040,0.2630,0.8430,0.4680,0.8420,0.0000,0.4790,0,1,0,0.022
1787468803.489,YAWN,1,1,1,0.3570,0.2500,0.5340,0.4040,0.2630,0.8430,0.4680,0.8420,0.0000,0.4790,0,1,0,0.022
1787468803.765,YAWN,1,1,1,0.3270,0.3090,0.3140,0.4040,0.2630,0.8180,0.4680,0.8420,0.0000,0.4790,0,1,0,0.022
1787468804.043,YAWN,1,1,1,0.5280,1.0000,0.2900,0.4040,0.2630,0.6950,0.4680,0.8420,0.0000,0.4790,0,1,0,0.020
1787468804.316,YAWN,1,1,1,0.2860,0.0000,0.3100,0.4040,0.2630,1.2500,0.4680,0.8420,0.0000,0.4790,0,1,0,0.021
1787468804.609,YAWN,1,1,1,0.2860,0.0000,0.3100,0.4040,0.2630,1.2500,0.4680,0.8420,0.0000,0.4790,0,1,0,0.021
1787468804.888,YAWN,1,1,1,0.5290,0.9980,0.3240,0.4040,0.2630,0.9560,0.4680,0.8420,0.0000,0.4790,0,1,0,0.022
1787468805.159,YAWN,1,1,1,0.3910,0.3460,0.2870,0.4040,0.2630,0.7790,0.4680,0.8420,0.0000,0.4790,0,1,0,0.022
1787468805.436,YAWN,1,1,1,0.3100,0.2970,0.2950,0.4040,0.2630,0.6660,0.4680,0.8420,0.0000,0.4790,0,1,0,0.019
1787468805.713,YAWN,1,1,1,0.3140,0.3290,0.3040,0.4040,0.2630,0.7200,0.4680,0.8420,0.0000,0.4790,0,1,0,0.030
1787468805.985,YAWN,1,1,1,0.3140,0.3290,0.3040,0.4040,0.2630,0.7200,0.4680,0.8420,0.0000,0.4790,0,1,0,0.030
1787468806.259,YAWN,1,1,1,0.3120,0.3270,0.2960,0.4040,0.2630,0.7980,0.4680,0.8420,0.0000,0.4790,0,1,0,0.020
1787468806.538,YAWN,1,1,1,0.3000,0.2920,0.2960,0.4040,0.2630,0.7870,0.4680,0.8420,0.0000,0.4790,0,1,0,0.026
1787468806.828,YAWN,1,1,1,0.3020,0.2980,0.3080,0.4040,0.2630,0.8020,0.4680,0.8420,0.0000,0.4790,0,1,0,0.027
1787468807.106,YAWN,1,1,1,0.2900,0.2870,0.2790,0.4040,0.2630,0.7990,0.4680,0.8420,0.0000,0.4790,0,1,0,0.070
1787468807.385,YAWN,1,1,1,0.2950,0.3040,0.2910,0.4040,0.2630,0.7540,0.4680,0.8420,0.0000,0.4790,0,1,0,0.026
1787468807.658,NORMAL,1,1,1,0.2760,0.2670,0.2670,0.4040,0.2630,0.5980,0.4680,0.8420,0.0000,0.4790,0,0,0,0.020
1787468808.120,NORMAL,1,1,1,0.2740,0.2750,0.2700,0.4040,0.2630,0.4500,0.4680,0.8420,0.1230,0.4790,0,0,0,0.022
1787468808.401,NORMAL,1,1,1,0.2920,0.3020,0.3000,0.4040,0.2630,0.3880,0.4680,0.8420,0.0950,0.4790,0,0,0,0.024
1787468808.684,NORMAL,1,1,1,0.2920,0.3020,0.3000,0.4040,0.2630,0.3880,0.4680,0.8420,0.0950,0.4790,0,0,0,0.024
1787468808.977,NORMAL,1,1,1,0.3500,0.4840,0.2780,0.4040,0.2630,0.3730,0.4680,0.8420,0.0000,0.4790,0,0,0,0.023
1787468809.250,NORMAL,1,1,1,0.3640,0.4410,0.2920,0.4040,0.2630,0.3630,0.4680,0.8420,0.0000,0.4790,0,0,0,0.022
1787468809.524,NORMAL,1,1,1,0.3580,0.4260,0.2830,0.4040,0.2630,0.3580,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468809.801,NORMAL,1,1,1,0.3580,0.4260,0.2830,0.4040,0.2630,0.3580,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468810.086,NORMAL,1,1,1,0.3050,0.2740,0.2780,0.4040,0.2630,0.3680,0.4680,0.8420,0.0000,0.4790,0,0,0,0.022
1787468810.358,NORMAL,1,1,1,0.2770,0.2550,0.2690,0.4040,0.2630,0.3640,0.4680,0.8420,0.0000,0.4790,0,0,0,0.026
1787468810.635,NORMAL,1,1,1,0.2660,0.2550,0.2740,0.4040,0.2630,0.3700,0.4680,0.8420,0.0000,0.4790,0,0,0,0.025
1787468810.914,NORMAL,1,1,1,0.2620,0.2500,0.2690,0.4040,0.2630,0.3680,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468811.190,NORMAL,1,1,1,0.2620,0.2500,0.2690,0.4040,0.2630,0.3680,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468811.466,NORMAL,1,1,1,0.2710,0.2640,0.2870,0.4040,0.2630,0.3590,0.4680,0.8420,0.0000,0.4790,0,0,0,0.029
1787468811.743,NORMAL,1,1,1,0.2770,0.2830,0.2780,0.4040,0.2630,0.3600,0.4680,0.8420,0.0000,0.4790,0,0,0,0.028
1787468812.033,NORMAL,1,1,1,0.2740,0.2690,0.2780,0.4040,0.2630,0.3650,0.4680,0.8420,0.0000,0.4790,0,0,0,0.018
1787468812.325,NORMAL,1,1,1,0.2740,0.2690,0.2780,0.4040,0.2630,0.3700,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468812.600,NORMAL,1,1,1,0.2750,0.2740,0.2780,0.4040,0.2630,0.3760,0.4680,0.8420,0.0000,0.4790,0,0,0,0.023
1787468812.886,NORMAL,1,1,1,0.2690,0.2690,0.2640,0.4040,0.2630,0.3740,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468813.160,NORMAL,1,1,1,0.2750,0.2740,0.2830,0.4040,0.2630,0.3660,0.4680,0.8420,0.0000,0.4790,0,0,0,0.023
1787468813.451,NORMAL,1,1,1,0.2770,0.2740,0.2830,0.4040,0.2630,0.3570,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468813.726,NORMAL,1,1,1,0.2760,0.2690,0.2830,0.4040,0.2630,0.3620,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468814.010,NORMAL,1,1,1,0.2810,0.2740,0.2920,0.4040,0.2630,0.3530,0.4680,0.8420,0.0000,0.4790,0,0,0,0.019
1787468814.287,NORMAL,1,1,1,0.2710,0.2690,0.2640,0.4040,0.2630,0.3670,0.4680,0.8420,0.0000,0.4790,0,0,0,0.019
1787468814.563,NORMAL,1,1,1,0.2670,0.2550,0.2740,0.4040,0.2630,0.3510,0.4680,0.8420,0.0000,0.4790,0,0,0,0.022
1787468814.847,NORMAL,1,1,1,0.2660,0.2550,0.2780,0.4040,0.2630,0.3500,0.4680,0.8420,0.0000,0.4790,0,0,0,0.024
1787468815.126,NORMAL,1,1,1,0.2600,0.2500,0.2640,0.4040,0.2630,0.3590,0.4680,0.8420,0.0000,0.4790,0,0,0,0.025
1787468815.408,NORMAL,1,1,1,0.2640,0.2590,0.2730,0.4040,0.2630,0.3650,0.4680,0.8420,0.0000,0.4790,0,0,0,0.029
1787468815.680,NORMAL,1,1,1,0.2760,0.2740,0.2910,0.4040,0.2630,0.3540,0.4680,0.8420,0.0000,0.4790,0,0,0,0.024
1787468815.953,NORMAL,1,1,1,0.2770,0.2790,0.2780,0.4040,0.2630,0.3570,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468816.230,NORMAL,1,1,1,0.3290,0.4260,0.2870,0.4040,0.2630,0.3420,0.4680,0.8420,0.0000,0.4790,0,0,0,0.020
1787468816.510,NORMAL,1,1,1,0.3710,0.4830,0.3060,0.4040,0.2630,0.3470,0.4680,0.8420,0.0000,0.4790,0,0,0,0.021
1787468816.790,NORMAL,1,1,1,0.3210,0.2890,0.3000,0.4040,0.2630,0.3560,0.4680,0.8420,0.0000,0.4790,0,0,0,0.023
1787468817.070,NORMAL,1,1,1,0.2930,0.2610,0.2960,0.4040,0.2630,0.3620,0.4680,0.8420,0.0000,0.4790,0,0,0,0.022
1787468817.346,NORMAL,1,1,1,0.2780,0.2550,0.2860,0.4040,0.2630,0.3790,0.4680,0.8420,0.0000,0.4790,0,0,0,0.019
1787468817.627,NORMAL,1,1,1,0.2910,0.2860,0.3090,0.4040,0.2630,0.4160,0.4680,0.8420,0.0000,0.4790,0,0,0,0.022
1787468817.904,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.007
1787468818.382,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468818.654,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468818.931,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468819.222,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.008
1787468819.505,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.003
1787468819.773,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.006
1787468820.055,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468820.337,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468820.611,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468820.880,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468821.160,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468821.441,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468821.738,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468822.018,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.002
1787468822.285,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.002
1787468822.563,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.003
1787468822.835,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.003
1787468823.114,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468823.401,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468823.672,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468823.944,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468824.229,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468824.514,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468824.793,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.006
1787468825.089,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468825.378,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.003
1787468825.652,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.006
1787468825.929,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468826.213,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468826.498,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.002
1787468826.796,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.009
1787468827.074,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468827.362,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468827.651,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.075
1787468827.929,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468828.202,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468828.476,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.007
1787468828.758,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468829.049,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468829.330,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787468829.614,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787468829.884,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.006
1787468830.152,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.006
1787468830.426,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.008
