time,status,face_found,lm106,calib,ear,left,right,ear_base,ear_th,mar,mar_base,mar_th,head,head_base,eye,yawn,head_down,feature_ms
1787467625.210,NORMAL,1,1,1,0.3450,0.3300,0.3530,0.2630,0.1710,0.4890,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467625.637,NORMAL,1,1,1,0.3390,0.3260,0.3370,0.2630,0.1710,0.5940,0.3790,0.6830,0.0000,0.4440,0,0,0,0.023
1787467625.906,NORMAL,1,1,1,0.3410,0.3170,0.3700,0.2630,0.1710,0.6980,0.3790,0.6830,0.0000,0.4440,0,0,0,0.023
1787467626.185,NORMAL,1,1,1,0.3480,0.3380,0.3780,0.2630,0.1710,0.7600,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467626.453,NORMAL,1,1,1,0.3530,0.3290,0.3880,0.2630,0.1710,0.7990,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467626.725,NORMAL,1,1,1,0.3560,0.3410,0.3780,0.2630,0.1710,0.8320,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467627.001,NORMAL,1,1,1,0.3560,0.3410,0.3780,0.2630,0.1710,0.8320,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467627.277,YAWN,1,1,1,0.3580,0.3330,0.3880,0.2630,0.1710,0.8650,0.3790,0.6830,0.0000,0.4440,0,1,0,0.020
1787467627.741,YAWN,1,1,1,0.3580,0.3410,0.3920,0.2630,0.1710,0.8220,0.3790,0.6830,0.0000,0.4440,0,1,0,0.021
1787467628.023,YAWN,1,1,1,0.3580,0.3410,0.3920,0.2630,0.1710,0.8220,0.3790,0.6830,0.0000,0.4440,0,1,0,0.021
1787467628.310,YAWN,1,1,1,0.3580,0.3370,0.3800,0.2630,0.1710,0.6400,0.3790,0.6830,0.0000,0.4440,0,1,0,0.028
1787467628.592,YAWN,1,1,1,0.3550,0.3370,0.3650,0.2630,0.1710,0.5450,0.3790,0.6830,0.0000,0.4440,0,1,0,0.026
1787467628.873,NORMAL,1,1,1,0.3510,0.3300,0.3630,0.2630,0.1710,0.5030,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467629.341,NORMAL,1,1,1,0.3190,0.2850,0.2590,0.2630,0.1710,0.4560,0.3790,0.6830,0.0740,0.4440,0,0,0,0.027
1787467629.623,NORMAL,1,1,1,0.3190,0.2850,0.2590,0.2630,0.1710,0.4560,0.3790,0.6830,0.0740,0.4440,0,0,0,0.027
1787467629.906,NORMAL,1,1,1,0.3340,0.3730,0.3450,0.2630,0.1710,0.4690,0.3790,0.6830,0.0810,0.4440,0,0,0,0.022
1787467630.185,NORMAL,1,1,1,0.3240,0.3120,0.3090,0.2630,0.1710,0.4430,0.3790,0.6830,0.1000,0.4440,0,0,0,0.022
1787467630.463,NORMAL,1,1,1,0.3280,0.3270,0.3420,0.2630,0.1710,0.4620,0.3790,0.6830,0.0030,0.4440,0,0,0,0.017
1787467630.748,NORMAL,1,1,1,0.2530,0.0000,0.3210,0.2630,0.1710,0.4700,0.3790,0.6830,0.0980,0.4440,0,0,0,0.022
1787467631.026,NORMAL,1,1,1,0.2550,0.2540,0.2590,0.2630,0.1710,0.4440,0.3790,0.6830,0.1890,0.4440,0,0,0,0.028
1787467631.308,NORMAL,1,1,1,0.2950,0.3510,0.3370,0.2630,0.1710,0.4610,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467631.583,NORMAL,1,1,1,0.4550,1.0000,0.3040,0.2630,0.1710,0.4650,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467631.871,NORMAL,1,1,1,0.3840,0.2940,0.3000,0.2630,0.1710,0.4660,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467632.164,NORMAL,1,1,1,0.3840,0.2940,0.3000,0.2630,0.1710,0.4660,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467632.452,NORMAL,1,1,1,0.3300,0.3190,0.2820,0.2630,0.1710,0.4950,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467632.723,NORMAL,1,1,1,0.4030,0.7220,0.2630,0.2630,0.1710,0.5380,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467633.001,NORMAL,1,1,1,0.3440,0.2600,0.2820,0.2630,0.1710,0.4980,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467633.302,NORMAL,1,1,1,0.3160,0.2860,0.2780,0.2630,0.1710,0.4660,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467633.577,NORMAL,1,1,1,0.2990,0.2960,0.2590,0.2630,0.1710,0.4300,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467633.865,NORMAL,1,1,1,0.2880,0.2740,0.2760,0.2630,0.1710,0.4280,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467634.140,NORMAL,1,1,1,0.2870,0.2890,0.2810,0.2630,0.1710,0.4240,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467634.420,NORMAL,1,1,1,0.3160,0.3920,0.3110,0.2630,0.1710,0.4310,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467634.708,NORMAL,1,1,1,0.3160,0.3920,0.3110,0.2630,0.1710,0.4310,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467634.976,NORMAL,1,1,1,0.3390,0.4330,0.3020,0.2630,0.1710,0.4700,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467635.253,NORMAL,1,1,1,0.3190,0.3120,0.3180,0.2630,0.1710,0.4470,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467635.537,NORMAL,1,1,1,0.3230,0.3230,0.3330,0.2630,0.1710,0.4510,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467635.828,NORMAL,1,1,1,0.3440,0.4140,0.3270,0.2630,0.1710,0.4630,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467636.109,NORMAL,1,1,1,0.3440,0.4140,0.3270,0.2630,0.1710,0.4630,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467636.386,NORMAL,1,1,1,0.3460,0.3540,0.3400,0.2630,0.1710,0.4420,0.3790,0.6830,0.0000,0.4440,0,0,0,0.029
1787467636.664,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787467637.124,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787467637.401,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787467637.680,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.007
1787467637.957,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.003
1787467638.231,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.002
1787467638.503,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787467638.773,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.003
1787467639.047,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787467639.324,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.004
1787467639.608,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787467639.894,NO_FACE,0,0,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0.005
1787467640.179,NORMAL,1,1,1,0.3430,0.2980,0.3820,0.2630,0.1710,0.4220,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467640.642,NORMAL,1,1,1,0.3260,0.2960,0.3170,0.2630,0.1710,0.4070,0.3790,0.6830,0.0000,0.4440,0,0,0,0.027
1787467640.914,NORMAL,1,1,1,0.3290,0.3230,0.3400,0.2630,0.1710,0.4180,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467641.196,NORMAL,1,1,1,0.3290,0.3230,0.3400,0.2630,0.1710,0.4180,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467641.474,NORMAL,1,1,1,0.3290,0.3150,0.3440,0.2630,0.1710,0.4250,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467641.764,NORMAL,1,1,1,0.3310,0.3220,0.3440,0.2630,0.1710,0.4080,0.3790,0.6830,0.0000,0.4440,0,0,0,0.028
1787467642.045,NORMAL,1,1,1,0.3150,0.2870,0.3060,0.2630,0.1710,0.4170,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467642.317,NORMAL,1,1,1,0.2770,0.2510,0.2110,0.2630,0.1710,0.3780,0.3790,0.6830,0.0000,0.4440,0,0,0,0.023
1787467642.590,NORMAL,1,1,1,0.2540,0.2500,0.2020,0.2630,0.1710,0.3480,0.3790,0.6830,0.0760,0.4440,0,0,0,0.022
1787467642.872,NORMAL,1,1,1,0.2460,0.2460,0.2280,0.2630,0.1710,0.3310,0.3790,0.6830,0.2050,0.4440,0,0,0,0.023
1787467643.144,NORMAL,1,1,1,0.2290,0.2330,0.1820,0.2630,0.1710,0.3090,0.3790,0.6830,0.3470,0.4440,0,0,0,0.021
1787467643.426,NORMAL,1,1,1,0.2450,0.3320,0.1980,0.2630,0.1710,0.3000,0.3790,0.6830,0.4930,0.4440,0,0,0,0.021
1787467643.715,NORMAL,1,1,1,0.2320,0.2420,0.1880,0.2630,0.1710,0.2980,0.3790,0.6830,0.6420,0.4440,0,0,0,0.029
1787467644.004,NORMAL,1,1,1,0.2630,0.4030,0.2020,0.2630,0.1710,0.2750,0.3790,0.6830,0.7700,0.4440,0,0,0,0.022
1787467644.296,NORMAL,1,1,1,0.3590,0.7690,0.1810,0.2630,0.1710,0.2170,0.3790,0.6830,0.9770,0.4440,0,0,0,0.022
1787467644.587,NORMAL,1,1,1,0.2390,0.2260,0.1490,0.2630,0.1710,0.0830,0.3790,0.6830,1.0000,0.4440,0,0,0,0.021
1787467644.868,NORMAL,1,1,1,0.2940,0.5670,0.1570,0.2630,0.1710,0.0690,0.3790,0.6830,1.0000,0.4440,0,0,0,0.021
1787467645.146,NORMAL,1,1,1,0.2940,0.5670,0.1570,0.2630,0.1710,0.0690,0.3790,0.6830,1.0000,0.4440,0,0,0,0.021
1787467645.444,HEAD_DOWN,1,1,1,0.3340,0.6070,0.1570,0.2630,0.1710,0.0450,0.3790,0.6830,1.0000,0.4440,0,0,1,0.027
1787467645.889,HEAD_DOWN,1,1,1,0.3910,0.6810,0.1530,0.2630,0.1710,0.0380,0.3790,0.6830,1.0000,0.4440,0,0,1,0.029
1787467646.186,HEAD_DOWN,1,1,1,0.3910,0.6810,0.1530,0.2630,0.1710,0.0380,0.3790,0.6830,1.0000,0.4440,0,0,1,0.029
1787467646.478,HEAD_DOWN,1,1,1,0.3040,0.2390,0.1560,0.2630,0.1710,0.0560,0.3790,0.6830,1.0000,0.4440,0,0,1,0.022
1787467646.756,HEAD_DOWN,1,1,1,0.2530,0.2360,0.1470,0.2630,0.1710,0.0460,0.3790,0.6830,1.0000,0.4440,0,0,1,0.029
1787467647.034,HEAD_DOWN,1,1,1,0.2290,0.2350,0.1630,0.2630,0.1710,0.0570,0.3790,0.6830,1.0000,0.4440,0,0,1,0.022
1787467647.304,HEAD_DOWN,1,1,1,0.2890,0.5440,0.1810,0.2630,0.1710,0.0750,0.3790,0.6830,1.0000,0.4440,0,0,1,0.022
1787467647.578,HEAD_DOWN,1,1,1,0.3160,0.5060,0.1930,0.2630,0.1710,0.1100,0.3790,0.6830,1.0000,0.4440,0,0,1,0.026
1787467647.858,HEAD_DOWN,1,1,1,0.3060,0.2890,0.2970,0.2630,0.1710,0.2490,0.3790,0.6830,0.8220,0.4440,0,0,1,0.021
1787467648.132,NORMAL,1,1,1,0.3200,0.3260,0.3500,0.2630,0.1710,0.3180,0.3790,0.6830,0.3230,0.4440,0,0,0,0.029
1787467648.605,NORMAL,1,1,1,0.3130,0.2870,0.3200,0.2630,0.1710,0.3730,0.3790,0.6830,0.0050,0.4440,0,0,0,0.802
1787467648.887,NORMAL,1,1,1,0.3130,0.2870,0.3200,0.2630,0.1710,0.3730,0.3790,0.6830,0.0050,0.4440,0,0,0,0.802
1787467649.166,NORMAL,1,1,1,0.2630,0.1750,0.2310,0.2630,0.1710,0.2080,0.3790,0.6830,0.7940,0.4440,0,0,0,0.023
1787467649.456,NORMAL,1,1,1,0.2500,0.2460,0.2220,0.2630,0.1710,0.2890,0.3790,0.6830,0.6920,0.4440,0,0,0,0.025
1787467649.738,NORMAL,1,1,1,0.2860,0.3090,0.3500,0.2630,0.1710,0.3370,0.3790,0.6830,0.2810,0.4440,0,0,0,0.021
1787467650.020,NORMAL,1,1,1,0.2910,0.2850,0.3110,0.2630,0.1710,0.3720,0.3790,0.6830,0.0790,0.4440,0,0,0,0.022
1787467650.303,NORMAL,1,1,1,0.2930,0.2760,0.3130,0.2630,0.1710,0.3910,0.3790,0.6830,0.0000,0.4440,0,0,0,0.026
1787467650.577,NORMAL,1,1,1,0.2580,0.2250,0.2080,0.2630,0.1710,0.3570,0.3790,0.6830,0.3460,0.4440,0,0,0,0.028
1787467650.854,NORMAL,1,1,1,0.2330,0.1900,0.2120,0.2630,0.1710,0.3360,0.3790,0.6830,0.5620,0.4440,0,0,0,0.021
1787467651.133,NORMAL,1,1,1,0.2330,0.2860,0.1800,0.2630,0.1710,0.3000,0.3790,0.6830,0.7190,0.4440,0,0,0,0.023
1787467651.415,NORMAL,1,1,1,0.2380,0.3430,0.1430,0.2630,0.1710,0.1650,0.3790,0.6830,1.0000,0.4440,0,0,0,0.022
1787467651.700,NORMAL,1,1,1,0.1960,0.1670,0.1250,0.2630,0.1710,0.0910,0.3790,0.6830,1.0000,0.4440,0,0,0,0.023
1787467651.993,NORMAL,1,1,1,0.1970,0.2120,0.1850,0.2630,0.1710,0.0970,0.3790,0.6830,1.0000,0.4440,0,0,0,0.020
1787467652.268,NORMAL,1,1,1,0.2370,0.2770,0.2960,0.2630,0.1710,0.2420,0.3790,0.6830,0.6900,0.4440,0,0,0,0.026
1787467652.541,NORMAL,1,1,1,0.2830,0.3070,0.3700,0.2630,0.1710,0.3070,0.3790,0.6830,0.2230,0.4440,0,0,0,0.021
1787467652.836,NORMAL,1,1,1,0.3070,0.3220,0.3510,0.2630,0.1710,0.3500,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467653.118,NORMAL,1,1,1,0.3200,0.3220,0.3510,0.2630,0.1710,0.3800,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467653.409,NORMAL,1,1,1,0.3230,0.3020,0.3510,0.2630,0.1710,0.4050,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467653.694,NORMAL,1,1,1,0.3180,0.3000,0.3230,0.2630,0.1710,0.4200,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467653.988,NORMAL,1,1,1,0.3160,0.3110,0.3270,0.2630,0.1710,0.4450,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467654.268,NORMAL,1,1,1,0.3160,0.3110,0.3270,0.2630,0.1710,0.4450,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467654.544,NORMAL,1,1,1,0.3070,0.2890,0.3020,0.2630,0.1710,0.4440,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467654.816,NORMAL,1,1,1,0.3070,0.2980,0.3160,0.2630,0.1710,0.4310,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467655.114,NORMAL,1,1,1,0.3120,0.2980,0.3370,0.2630,0.1710,0.4180,0.3790,0.6830,0.0000,0.4440,0,0,0,0.076
1787467655.408,NORMAL,1,1,1,0.3180,0.3150,0.3370,0.2630,0.1710,0.4050,0.3790,0.6830,0.0000,0.4440,0,0,0,0.023
1787467655.678,NORMAL,1,1,1,0.3100,0.2920,0.3100,0.2630,0.1710,0.4090,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467655.944,NORMAL,1,1,1,0.3130,0.3040,0.3270,0.2630,0.1710,0.4050,0.3790,0.6830,0.0000,0.4440,0,0,0,0.023
1787467656.220,NORMAL,1,1,1,0.3080,0.2870,0.3160,0.2630,0.1710,0.4160,0.3790,0.6830,0.0000,0.4440,0,0,0,0.028
1787467656.501,NORMAL,1,1,1,0.3290,0.3970,0.3130,0.2630,0.1710,0.4150,0.3790,0.6830,0.0000,0.4440,0,0,0,0.028
1787467656.778,NORMAL,1,1,1,0.3320,0.3610,0.3130,0.2630,0.1710,0.4120,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467657.058,NORMAL,1,1,1,0.3230,0.2980,0.3230,0.2630,0.1710,0.4130,0.3790,0.6830,0.0000,0.4440,0,0,0,0.026
1787467657.335,NORMAL,1,1,1,0.3190,0.3040,0.3230,0.2630,0.1710,0.4150,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467657.617,NORMAL,1,1,1,0.3040,0.2770,0.2980,0.2630,0.1710,0.4340,0.3790,0.6830,0.0000,0.4440,0,0,0,0.019
1787467657.903,NORMAL,1,1,1,0.3060,0.2980,0.3160,0.2630,0.1710,0.4400,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467658.201,NORMAL,1,1,1,0.3090,0.3090,0.3160,0.2630,0.1710,0.4350,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467658.478,NORMAL,1,1,1,0.3080,0.2980,0.3160,0.2630,0.1710,0.4360,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467658.753,NORMAL,1,1,1,0.3090,0.3000,0.3190,0.2630,0.1710,0.4320,0.3790,0.6830,0.0000,0.4440,0,0,0,0.030
1787467659.025,NORMAL,1,1,1,0.3090,0.3000,0.3190,0.2630,0.1710,0.4230,0.3790,0.6830,0.0000,0.4440,0,0,0,0.030
1787467659.308,NORMAL,1,1,1,0.3220,0.3220,0.3540,0.2630,0.1710,0.4120,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467659.612,NORMAL,1,1,1,0.3110,0.2780,0.3160,0.2630,0.1710,0.4000,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467659.890,NORMAL,1,1,1,0.3110,0.2780,0.3160,0.2630,0.1710,0.4000,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467660.161,NORMAL,1,1,1,0.3270,0.4170,0.2980,0.2630,0.1710,0.3900,0.3790,0.6830,0.0000,0.4440,0,0,0,0.027
1787467660.444,NORMAL,1,1,1,0.3350,0.3720,0.3190,0.2630,0.1710,0.3890,0.3790,0.6830,0.0000,0.4440,0,0,0,0.020
1787467660.729,NORMAL,1,1,1,0.3440,0.2780,0.4320,0.2630,0.1710,0.4000,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467661.001,NORMAL,1,1,1,0.3440,0.2780,0.4320,0.2630,0.1710,0.4000,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467661.288,NORMAL,1,1,1,0.3290,0.3110,0.3270,0.2630,0.1710,0.3990,0.3790,0.6830,0.0000,0.4440,0,0,0,0.027
1787467661.566,NORMAL,1,1,1,0.3210,0.3070,0.3160,0.2630,0.1710,0.4030,0.3790,0.6830,0.0000,0.4440,0,0,0,0.023
1787467661.851,NORMAL,1,1,1,0.3120,0.2870,0.3140,0.2630,0.1710,0.4220,0.3790,0.6830,0.0000,0.4440,0,0,0,0.023
1787467662.137,NORMAL,1,1,1,0.3000,0.2670,0.3060,0.2630,0.1710,0.4390,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467662.418,NORMAL,1,1,1,0.3000,0.2670,0.3060,0.2630,0.1710,0.4390,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467662.705,NORMAL,1,1,1,0.3010,0.2890,0.3140,0.2630,0.1710,0.4520,0.3790,0.6830,0.0000,0.4440,0,0,0,0.024
1787467662.988,NORMAL,1,1,1,0.2930,0.2680,0.2900,0.2630,0.1710,0.4150,0.3790,0.6830,0.0000,0.4440,0,0,0,0.023
1787467663.266,NORMAL,1,1,1,0.2340,0.0000,0.3260,0.2630,0.1710,0.5150,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467663.546,NORMAL,1,1,1,0.2340,0.0000,0.3260,0.2630,0.1710,0.5150,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467663.816,NORMAL,1,1,1,0.2060,0.0000,0.3440,0.2630,0.1710,0.7860,0.3790,0.6830,0.1610,0.4440,0,0,0,0.024
1787467664.106,NORMAL,1,1,1,0.1900,0.0000,0.3410,0.2630,0.1710,0.7720,0.3790,0.6830,0.1940,0.4440,0,0,0,0.025
1787467664.383,NORMAL,1,1,1,0.5390,1.0000,0.3930,0.2630,0.1710,0.6700,0.3790,0.6830,0.3680,0.4440,0,0,0,0.021
1787467664.662,YAWN,1,1,1,0.3730,0.0000,0.3400,0.2630,0.1710,0.5890,0.3790,0.6830,0.3450,0.4440,0,1,0,0.019
1787467665.102,YAWN,1,1,1,0.2870,0.0000,0.3650,0.2630,0.1710,0.6490,0.3790,0.6830,0.3660,0.4440,0,1,0,0.020
1787467665.374,YAWN,1,1,1,0.2370,0.0000,0.3510,0.2630,0.1710,0.6730,0.3790,0.6830,0.3450,0.4440,0,1,0,0.020
1787467665.642,YAWN,1,1,1,0.2030,0.0000,0.3230,0.2630,0.1710,0.6180,0.3790,0.6830,0.2330,0.4440,0,1,0,0.019
1787467665.924,YAWN,1,1,1,0.1940,0.0000,0.3650,0.2630,0.1710,0.6430,0.3790,0.6830,0.2660,0.4440,0,1,0,0.022
1787467666.198,YAWN,1,1,1,0.3290,0.6250,0.3620,0.2630,0.1710,0.6290,0.3790,0.6830,0.0830,0.4440,0,1,0,0.025
1787467666.469,YAWN,1,1,1,0.4390,0.7780,0.3720,0.2630,0.1710,0.5580,0.3790,0.6830,0.1460,0.4440,0,1,0,0.020
1787467666.751,YAWN,1,1,1,0.4570,0.5830,0.3720,0.2630,0.1710,0.5880,0.3790,0.6830,0.0650,0.4440,0,1,0,0.020
1787467667.036,YAWN,1,1,1,0.3310,0.0000,0.3540,0.2630,0.1710,0.5820,0.3790,0.6830,0.1010,0.4440,0,1,0,0.021
1787467667.311,YAWN,1,1,1,0.2620,0.0000,0.3570,0.2630,0.1710,0.5940,0.3790,0.6830,0.1260,0.4440,0,1,0,0.021
1787467667.594,YAWN,1,1,1,0.2620,0.0000,0.3570,0.2630,0.1710,0.5940,0.3790,0.6830,0.1260,0.4440,0,1,0,0.021
1787467667.876,YAWN,1,1,1,0.2250,0.0000,0.3600,0.2630,0.1710,0.6170,0.3790,0.6830,0.1470,0.4440,0,1,0,0.028
1787467668.144,NORMAL,1,1,1,0.2830,0.2780,0.3270,0.2630,0.1710,0.4540,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467668.581,NORMAL,1,1,1,0.2850,0.2780,0.2960,0.2630,0.1710,0.4370,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467668.864,NORMAL,1,1,1,0.2850,0.2780,0.2960,0.2630,0.1710,0.4370,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467669.142,NORMAL,1,1,1,0.2880,0.2830,0.3000,0.2630,0.1710,0.4130,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467669.421,NORMAL,1,1,1,0.2920,0.2930,0.3000,0.2630,0.1710,0.3990,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467669.700,NORMAL,1,1,1,0.3320,0.4660,0.2960,0.2630,0.1710,0.3920,0.3790,0.6830,0.0000,0.4440,0,0,0,0.019
1787467669.984,NORMAL,1,1,1,0.3120,0.2760,0.3000,0.2630,0.1710,0.3830,0.3790,0.6830,0.0000,0.4440,0,0,0,0.027
1787467670.272,NORMAL,1,1,1,0.2970,0.2630,0.2930,0.2630,0.1710,0.3840,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467670.556,NORMAL,1,1,1,0.2940,0.2810,0.3020,0.2630,0.1710,0.3690,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467670.840,NORMAL,1,1,1,0.3000,0.3020,0.3100,0.2630,0.1710,0.3810,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467671.118,NORMAL,1,1,1,0.2870,0.2580,0.2830,0.2630,0.1710,0.3950,0.3790,0.6830,0.0000,0.4440,0,0,0,0.026
1787467671.410,NORMAL,1,1,1,0.2940,0.2940,0.3140,0.2630,0.1710,0.4050,0.3790,0.6830,0.0000,0.4440,0,0,0,0.073
1787467671.688,NORMAL,1,1,1,0.3490,0.2790,0.5540,0.2630,0.1710,0.4000,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467671.969,NORMAL,1,1,1,0.3160,0.2660,0.2860,0.2630,0.1710,0.3870,0.3790,0.6830,0.0000,0.4440,0,0,0,0.051
1787467672.244,NORMAL,1,1,1,0.3050,0.2860,0.2970,0.2630,0.1710,0.3940,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467672.519,NORMAL,1,1,1,0.2980,0.2680,0.3100,0.2630,0.1710,0.4420,0.3790,0.6830,0.0000,0.4440,0,0,0,0.025
1787467672.812,NORMAL,1,1,1,0.2970,0.2770,0.3160,0.2630,0.1710,0.4770,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467673.094,NORMAL,1,1,1,0.2970,0.2770,0.3160,0.2630,0.1710,0.4770,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467673.373,NORMAL,1,1,1,0.3910,0.7000,0.2970,0.2630,0.1710,0.7200,0.3790,0.6830,0.0000,0.4440,0,0,0,0.023
1787467673.651,NORMAL,1,1,1,0.3590,0.3100,0.3300,0.2630,0.1710,0.7920,0.3790,0.6830,0.0000,0.4440,0,0,0,0.021
1787467673.930,NORMAL,1,1,1,0.3280,0.2600,0.3200,0.2630,0.1710,0.8360,0.3790,0.6830,0.0000,0.4440,0,0,0,0.028
1787467674.202,NORMAL,1,1,1,0.3280,0.2600,0.3200,0.2630,0.1710,0.8360,0.3790,0.6830,0.0000,0.4440,0,0,0,0.028
1787467674.476,NORMAL,1,1,1,0.3170,0.2880,0.3200,0.2630,0.1710,0.8940,0.3790,0.6830,0.0000,0.4440,0,0,0,0.022
1787467674.758,YAWN,1,1,1,0.3170,0.3100,0.3100,0.2630,0.1710,0.8790,0.3790,0.6830,0.0000,0.4440,0,1,0,0.027
1787467675.201,YAWN,1,1,1,0.3150,0.3000,0.3240,0.2630,0.1710,0.8680,0.3790,0.6830,0.0000,0.4440,0,1,0,0.028
1787467675.481,YAWN,1,1,1,0.3150,0.3000,0.3240,0.2630,0.1710,0.8680,0.3790,0.6830,0.0000,0.4440,0,1,0,0.028
1787467675.752,YAWN,1,1,1,0.3200,0.3090,0.3460,0.2630,0.1710,0.6870,0.3790,0.6830,0.0000,0.4440,0,1,0,0.024
1787467676.028,YAWN,1,1,1,0.3260,0.3220,0.3430,0.2630,0.1710,0.5420,0.3790,0.6830,0.0000,0.4440,0,1,0,0.023
